"vendor_cn_date","debit_note_number","key","billed_quantity","month","vendor_name"
2024-11-28,DN201006553,"399_13517_2F90J002",13,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_1356_23S1GTA481",20,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006556,"399_1356_23S1GTA481",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_1357_23S1GTA482",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_13626_U102536",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_13671_2DD1H004",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_13674_2J79J005",10,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_13675_2DD7J010",6,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_13888_2F79H013",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006556,"399_13955_WBTAC007",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_14136_OEW9J032",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_14362_N2103433",12,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_14683_SID1234A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_14776_SB20564",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_14776_SB20564",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006567,"399_14779_4SB0652",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_1500_WG23354",13,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_15191_ZVT23120",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_15191_ZVT23156",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_15339_N2203153",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_15487_D476413",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_16096_N2203566",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_16236_PKNEQ26",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_16260_BA30961",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_16404_PGA0032",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_16554_SID3052A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_16603_T23002OP",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_16640_18220851",12,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_16796_ZHZ0060",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006539,"399_16913_S23020",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_1698_GTD2260A",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_18077_EMV221697A",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_18182_N2203199",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_18815_PB20742",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_1900_D12W057",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_19200_1NG003",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_19222_PGA0039",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_19426_2NF6J002",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_19984_KBJ2305A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_2017_N2103171",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006540,"399_218_K2202533",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_2399_SB11526",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006556,"399_2589_J303757",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006556,"399_2589_J304184",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_2741_A104893",6,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006556,"399_3272_TOR22L057",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_3286_V2101112",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_3286_V2101112",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006539,"399_3525_PSZ0208",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_3709_18220782",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_3771_BA23464",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_3873_SGVC0118",9,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_3962_DD123192",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006540,"399_4436_KEO2204A",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_4505_2HG2J014",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_4506_2HG3J006",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_4506_2HG3J007",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_4506_2HG3J007",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_4560_3144C82301",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_4733_SID0968A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_497_2CR3H012",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_5011_7N3L",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_5076_TT22161",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006539,"399_5077_TT23066",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_5111_2232015F",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_5113_HE3714",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_5127_SN20278",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_5142_SA23549",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_5439_SID3168A",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_5473_8R78",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_5520_D59947",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_5756_M221436",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_5874_28023795",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_5889_56001183",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_5889_56001245",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_5896_J201962",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_6105_U102292",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_6268_D494454",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_6272_D443616A",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_6428_GTD2065A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_6444_BEY1317",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_6760_PC182229",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_6917_2BP5J009",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_6968_N2103067",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006559,"399_704_AA30007",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_7108_D2301234",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_7568_LGR060C",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_7779_KMN2219A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_7856_GKD0885A",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_7989_SPL221877",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_8178_2EM2H012",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_8413_SIC3289A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006561,"399_8478_11211807",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_8542_GTD2416A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_8833_2124",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_8892_68220093",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_8898_MPL224888",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9033_N2301273",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_9033_N2301273",8,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9033_N2301766",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_9121_56TNL051",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_9129_SID3096A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006552,"399_9129_SID3096A",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006551,"399_9138_2F24J006",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9155_VI23015",7,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_9155_VI23015",6,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006539,"399_924_SA13544",4,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_9361_U202451",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9551_CUV2119",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9584_A430246",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006553,"399_9718_SID1231B",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_9718_SID1231B",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006560,"399_9734_GOLM21009",5,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_9750_I204410",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006557,"399_983_V2300121",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006555,"399_9878_ABMD0004",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006554,"399_9878_ABMD0004",2,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006537,"399_9878_ABMD0004",3,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006558,"399_9983_E710801",1,Nov-2024,SHAH KOTHARI BROS
2024-11-28,DN201006321,"400_26962_23S2GTA443",5,Nov-2024,SHAH MEDICAL STORE
2024-11-28,DN201006324,"401_8610_DFF4365A",1,Nov-2024,SHARDA MEDICAL AGENCY (E)
2024-11-28,DN201006323,"404_9525_2231006",1,Nov-2024,SHRIJI DISTRIBUTORS
2024-11-28,DN201006303,"407_16417_LG122",1,Nov-2024,SHRIJI PHARMA
2024-11-28,DN201006310,"417_14353_HT24287",3,Nov-2024,VPD MEDI INDIA PRIVATE LIMITED
2024-11-28,DN201006304,"421_6797_G2024006",2,Nov-2024,PARSHWA ENTERPRISE
2024-11-28,DN201006326,"440_1238_L24K0926",5,Nov-2024,TIRTH DISTRIBUTORS LLP
2024-11-29,DN201006548,"322_13492_BA31427",5,Nov-2024,AHMEDABAD MEDICAL CORPORATION
2024-11-29,DN201006548,"322_13492_BA31429",7,Nov-2024,AHMEDABAD MEDICAL CORPORATION
2024-11-29,DN201006548,"322_14173_GH20837",2,Nov-2024,AHMEDABAD MEDICAL CORPORATION
2024-11-29,DN201006548,"322_4489_S201605",1,Nov-2024,AHMEDABAD MEDICAL CORPORATION
2024-11-29,DN201006548,"322_7237_SID3446A",7,Nov-2024,AHMEDABAD MEDICAL CORPORATION
2024-11-29,DN201006328,"345_17001_129DG01",5,Nov-2024,HARIKRUPA CHEMIST
2024-11-29,DN201006329,"370_22865_GBPC24003",1,Nov-2024,K B SHAH AND CO
2024-11-29,DN201006334,"371_14675_SGD203",63,Nov-2024,K.CHIMANLAL  CO
2024-11-29,DN201006374,"378_14862_BXK0L01",1,Nov-2024,MAHESH MEDICAL STORES
2024-11-29,DN201006562,"399_14151_UPS23004TP",4,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_14561_673H020",2,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_15190_ZVS23193",1,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_3858_AB2041",2,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_5423_GN8215",1,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_6205_252201094",1,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_6271_D486059",36,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_9192_14TNS114",2,Nov-2024,SHAH KOTHARI BROS
2024-11-29,DN201006562,"399_9475_D71W006",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006336,"357_1495_V2400585",1,Nov-2024,DHRUVI HEALTHCARE PVT LTD
2024-11-30,DN201006342,"359_16802_310EEBH2",1,Nov-2024,D K PHARMA
2024-11-30,DN201006342,"359_7736_KMA2302A",1,Nov-2024,D K PHARMA
2024-11-30,DN201006347,"370_22865_GBPC24003",1,Nov-2024,K B SHAH AND CO
2024-11-30,DN201006343,"371_22064_EMV230434B",3,Nov-2024,K.CHIMANLAL  CO
2024-11-30,DN201006338,"386_1924_V24106204",1,Nov-2024,PARAS DISTRIBUTORS
2024-11-30,DN201006566,"399_10113_FR3653",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_10113_FR3653",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_10473_28023862",5,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_10591_GKD2072A",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_10772_GTD2666A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006572,"399_11239_RCD23001",5,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_11239_RCD23001",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_11354_TOA22003",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_11384_GKD2267A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_11791_BRIAL0722",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006572,"399_12142_8LV3K004",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006572,"399_122_D1137",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_12337_63TSG268",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_12685_SPPP22034",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006543,"399_12754_GKD2130A",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006543,"399_12795_BA23349",7,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006545,"399_12795_BA23349",52,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006541,"399_12796_BA23350",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006545,"399_12796_BA23350",26,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_1323_V2300436",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_13572_K2202480",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_13574_K2202479",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_13670_2DC1H003",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_13671_2DD1H006",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_13703_392140",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_13912_UN22005GJ",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006543,"399_14116_PCAZE22109",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_1427_2173J023",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_14840_GT3279",16,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_14853_GTD2756A",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_14959_FT27222009",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_1497_K2102431",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_1531_EMV221823B",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006544,"399_15595_5230864",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_16553_SID3248C",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_16553_SID3248C",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_16554_SID3052A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_16663_SID1673A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006544,"399_17043_GA367",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_1900_D12W095",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_1948_KFY0460",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_2053_SIC3285A",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_2557_N2103397",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006542,"399_3128_GTE0868A",4,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_3367_F22285",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006544,"399_3525_PSZ0206",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_4044_V2201552",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_4113_GTD2506A",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_5077_TT23065",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_5077_TT23065",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_5077_TT23066",16,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_5077_TT23066",5,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_5246_BA31374",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006570,"399_5315_SIC3325A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_5868_60000185",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006571,"399_5875_28023832",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_6105_U200200",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006544,"399_6268_D494454",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006572,"399_694_47000446",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006569,"399_694_47000446",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_7586_AG2422",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006572,"399_767_49001828",2,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_7994_MPF232331",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006564,"399_7994_MPF232331",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_8091_GKC0125A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006565,"399_85_D2200550",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006543,"399_867_RAH22008",4,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_9033_N2301273",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_9033_N2301766",9,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_9121_56TNL051",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_9155_VI23015",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006573,"399_9548_O245",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006568,"399_9653_OTF22008SS",3,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006566,"399_9734_GOLM21009",14,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006566,"399_9892_GTD2658A",1,Nov-2024,SHAH KOTHARI BROS
2024-11-30,DN201006335,"401_11651_BA31637",1,Nov-2024,SHARDA MEDICAL AGENCY (E)
2024-11-30,DN201006335,"401_509_V2301334",1,Nov-2024,SHARDA MEDICAL AGENCY (E)
2024-11-30,DN201006341,"404_7617_BP301",1,Nov-2024,SHRIJI DISTRIBUTORS
2024-11-30,DN201006337,"407_241_HAO120624",1,Nov-2024,SHRIJI PHARMA
2024-12-01,DN301006685,"388_11422_2126",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_11422_2134",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_11422_2154",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_11681_221110923",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_11682_221010803",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006691,"388_12087_SA22993",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_12087_SA22993",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006684,"388_12087_SA22993",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_12087_SA30085",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006693,"388_12087_SA30085",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_12189_SGVC0139",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006693,"388_12870_22461831",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_13067_221110896",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_13227_221110924",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_13227_221110924",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006689,"388_13227_221110924",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_13227_221110925",6,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006689,"388_13227_221110925",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_13227_221110925",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006689,"388_13315_221110934",6,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_13316_221110944",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_13316_221110944",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006689,"388_13316_221110944",19,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_13316_221110944",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006684,"388_13492_BA31035",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_13492_BA31428",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_13494_106712",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_13564_TT22180",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_13566_87622050",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_13890_ID122008",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_14607_01221205",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_14667_221210998",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_14667_221210998",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_15591_2220459",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_15664_2220485",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_16087_22S2GTD383",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_16120_220910752",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_16771_230510342",5,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_16924_230610469",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006693,"388_17433_TPC23011",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_1757_SA23276",5,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006693,"388_1765_SA23533",5,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_17710_221110857",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_1791_TT22177",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_1791_TT22178",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006683,"388_17921_221110903",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_1792_TT22158",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006684,"388_1904_221110859",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_1905_221211006",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_19900_01230740",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006687,"388_237_SA30911",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_237_SA30955",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_2400_SB21325",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_2400_SB21325",3,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006690,"388_2400_SB21325",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006689,"388_2401_SB21161",4,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_2401_SB21278",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006692,"388_2401_SB21340",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_2401_SB21340",2,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006688,"388_2812_2220497",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006682,"388_2812_2220497",1,Dec-2024,PHARMA DISTRIBUTOR
2024-12-01,DN301006685,"388_2820_1221023",3,Dec-2024,PHARMA DISTRIBUTOR
