PN_Date,CN_Date,Pick_Note,Credit_Note,Key,Vendor,Original_PN_Qty,Original_CN_Qty,PN_Qty,CN_Qty,PN_Remaining,CN_Remaining,Remarks
,2024-09-11,,DN201005802,370_6153_H9AGV020,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-10,,DN201005806,370_9296_E0ALW014,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-06,,PR201008984,,400_13760_TD23148J,SHAH MEDICAL STORE,2,0,2,0,2,0,PN Exceeds
,2024-09-10,,DN201005577,370_271_12220683,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009114,,399_9121_56TNL053,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-12-17,,PR201009200,,399_9121_56TNL053,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-18,,PR201009265,,399_9121_56TNL053,SHAH KOTHARI BROS,3,0,3,0,3,0,PN Exceeds
2024-12-12,,PR201009062,,370_10496_A9HPV011,K B SHAH AND CO,7,0,7,0,7,0,PN Exceeds
2024-12-17,,PR201009183,,370_10496_A9HPV011,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-10-23,2024-11-20,PR201008426,DN201006579,386_14021_252201154,PARAS DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009117,,400_7491_2FY3K001,SHAH MEDICAL STORE,8,0,8,0,8,0,PN Exceeds
2024-12-17,,PR201009202,,400_7491_2FY3K001,SHAH MEDICAL STORE,6,0,6,0,6,0,PN Exceeds
2024-12-18,,PR201009269,,400_7491_2FY3K001,SHAH MEDICAL STORE,1,0,1,0,1,0,PN Exceeds
,2024-09-17,,DN201005389,417_6288_D688204C,VPD MEDI INDIA PRIVATE LIMITED,0,105,0,105,0,105,CN Exceeds
2024-10-06,2024-11-01,PR201008208,DN201006319,400_3355_DAAB0093,SHAH MEDICAL STORE,3,3,3,3,0,0,Exact Match
,2024-09-05,,DN201005174,371_3260_AL610,K.CHIMANLAL  CO,0,1,0,1,0,1,CN Exceeds
2024-10-07,2024-10-07,PR201008218,DN201005670,371_8769_LTA42687,K.CHIMANLAL  CO,7,7,7,7,0,0,Exact Match
2024-11-14,2024-11-15,PR201008730,DN201006104,371_8769_LTA42687,K.CHIMANLAL  CO,2,2,2,2,0,0,Exact Match
,2024-09-19,,DN201006098,404_3726_GKD0704A,SHRIJI DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
,2025-01-17,,DN301006894,322_2376_I403552,AHMEDABAD MEDICAL CORPORATION,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009064,,370_5986_A3AEW099,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-17,,PR201009184,,370_5986_A3AEW099,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
2024-11-06,,PR201008555,,397_9388_MR7FW97,SANJIVANI MEDICINES PRIVATE LIMITED,4,0,4,0,4,0,PN Exceeds
2024-11-07,,PR201008608,,400_1842_CSY22005,SHAH MEDICAL STORE,2,0,2,0,2,0,PN Exceeds
2024-11-14,,PR201008709,,400_1842_CSY22005,SHAH MEDICAL STORE,6,0,6,0,6,0,PN Exceeds
2024-12-12,2024-12-26,PR201009128,DN301006889,413_2796_LN23012,UNITY AGENCY,1,1,1,1,0,0,Exact Match
2024-11-14,,PR201008678,,375_7624_393257,MAHENDRA MEDICINES,1,0,1,0,1,0,PN Exceeds
2024-11-20,,PR201008855,,375_7624_393257,MAHENDRA MEDICINES,2,0,2,0,2,0,PN Exceeds
2024-11-08,2024-11-08,PR201008618,DN201006036,420_20395_SP241545,YASH ENTERPRISE,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-08,PR201008261,DN201006406,370_2914_SA23203,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-23,,PR201008412,,370_2914_SA23203,K B SHAH AND CO,1,0,0,0,1,0,PN Exceeds
2024-12-26,,PR201009322,,370_2914_SA23203,K B SHAH AND CO,1,0,0,0,2,0,PN Exceeds
2024-12-19,2024-12-20,PR201009285,DN201006546,399_18287_24442614,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-12,,PR201009103,,399_3170_K2202600,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-11-07,2024-11-28,PR201008600,DN201006556,399_13955_WBTAC007,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-06,,PR201008982,,407_418_APT23031TP,SHRIJI PHARMA,2,0,2,0,2,0,PN Exceeds
2024-11-16,2024-12-09,PR201008795,DN301006706,407_10648_ATF23080,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-10-06,2024-10-09,PR201008199,DN201006193,399_12142_8LV3K004,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-30,PR201008701,DN201006572,399_12142_8LV3K004,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-10,2024-10-17,PR201008311,DN201006065,407_12762_05221107,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-25,PR201008309,DN201006628,404_14135_OBK6J005,SHRIJI DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-10-23,,PR201008436,,404_14135_OBK6J005,SHRIJI DISTRIBUTORS,2,0,0,0,2,0,PN Exceeds
2024-12-18,,PR201009272,,404_14135_OBK6J005,SHRIJI DISTRIBUTORS,2,0,0,0,4,0,PN Exceeds
2024-12-12,,PR201009091,,388_282_230110015,PHARMA DISTRIBUTOR,5,0,5,0,5,0,PN Exceeds
2024-12-17,,PR201009192,,388_282_230110015,PHARMA DISTRIBUTOR,4,0,4,0,4,0,PN Exceeds
2024-10-23,2024-10-23,PR201008441,DN201005837,399_12001_14TSD289,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-06,2024-10-09,PR201008194,DN201006191,399_11932_21443907,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-14,,PR201008708,,400_413_2E10H019,SHAH MEDICAL STORE,3,0,3,0,3,0,PN Exceeds
2024-10-23,2024-11-28,PR201008431,DN201006552,399_11778_CPU5K001,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-12-17,,PR201009174,,346_7128_BA30509,ANGI AGENCY NEW,2,0,2,0,2,0,PN Exceeds
2024-12-18,,PR201009221,,346_7128_BA30509,ANGI AGENCY NEW,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-11-08,PR201008259,DN201006523,370_16752_ZAEM2245,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-15,PR201008579,DN201006653,370_11094_GRT23011,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2025-01-11,,DN301006850,399_12104_2KJ2L009,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-14,,DN201005619,407_2455_23441355,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-12-06,2024-12-10,PR201008989,DN301006887,378_7028_DT233001BM,MAHESH MEDICAL STORES,5,5,5,5,0,0,Exact Match
2024-10-06,2024-10-09,PR201008205,DN201006201,399_14561_673H020,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-06,2024-10-09,PR201008149,DN201006204,399_14561_673H020,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-10,2024-10-17,PR201008300,DN201006228,399_14561_673H020,SHAH KOTHARI BROS,12,12,12,12,0,0,Exact Match
2024-10-23,2024-11-19,PR201008434,DN201006529,399_14561_673H020,SHAH KOTHARI BROS,2,3,2,2,0,1,CN Exceeds
2024-11-14,2024-11-29,PR201008707,DN201006562,399_14561_673H020,SHAH KOTHARI BROS,3,2,3,3,0,0,Exact Match
2024-12-12,,PR201009069,,370_1228_4230140,K B SHAH AND CO,5,0,5,0,5,0,PN Exceeds
2024-12-17,,PR201009182,,370_1228_4230140,K B SHAH AND CO,10,0,10,0,10,0,PN Exceeds
2024-11-06,2024-11-06,PR201008564,DN201006023,407_23423_M407744,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
,2024-09-25,,DN201005526,370_18642_PECS0109,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
,2024-10-05,,DN201006188,399_1783_BPA22008,SHAH KOTHARI BROS,0,3,0,3,0,3,CN Exceeds
2024-11-07,2024-11-28,PR201008603,DN201006560,399_2017_N2103171,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
,2024-09-16,,DN201005645,407_16929_CYP2306,SHRIJI PHARMA,0,7,0,7,0,7,CN Exceeds
2024-12-27,,PR201009339,,375_16589_230102,MAHENDRA MEDICINES,1,0,1,0,1,0,PN Exceeds
2024-10-06,2024-10-08,PR201008186,DN201006574,386_17561_GN2202,PARAS DISTRIBUTORS,10,10,10,10,0,0,Exact Match
2024-11-20,,PR201008859,,386_17561_GN2202,PARAS DISTRIBUTORS,1,0,0,0,1,0,PN Exceeds
2024-10-06,2024-10-12,PR201008198,DN201006221,399_11384_GKD2267A,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-11-16,2024-11-30,PR201008786,DN201006570,399_11384_GKD2267A,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009186,,371_17380_SIR301,K.CHIMANLAL  CO,2,0,2,0,2,0,PN Exceeds
,2024-09-13,,DN201005660,378_2965_XN052001AS,MAHESH MEDICAL STORES,0,2,0,2,0,2,CN Exceeds
,2024-09-13,,DN201005833,399_1702_VI22023,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-10-02,2024-09-20,PR201008016,DN201005908,345_17805_A206,HARIKRUPA CHEMIST,1,1,1,1,0,0,Exact Match
2024-10-10,,PR201008279,,384_17443_231206,MODI  SHAH BROTHERS,1,0,1,0,1,0,PN Exceeds
2024-10-23,,PR201008424,,384_17443_231206,MODI  SHAH BROTHERS,1,0,1,0,1,0,PN Exceeds
2024-10-06,,PR201008203,,399_19935_CPA7J001,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-11-14,,PR201008704,,399_19935_CPA7J001,SHAH KOTHARI BROS,3,0,3,0,3,0,PN Exceeds
,2024-10-01,,DN201005994,388_4701_221010828,PHARMA DISTRIBUTOR,0,3,0,3,0,3,CN Exceeds
2024-11-07,2024-12-09,PR201008614,DN301006781,413_6600_TMT2905,UNITY AGENCY,4,6,4,4,0,2,CN Exceeds
2024-11-14,2024-12-09,PR201008718,DN301006780,413_6600_TMT2905,UNITY AGENCY,10,4,6,6,4,0,PN Exceeds
2024-12-18,,PR201009277,,413_6600_TMT2905,UNITY AGENCY,1,0,0,0,5,0,PN Exceeds
,2024-12-03,,DN201006483,354_9881_60043343,ASTRAZENECA,0,2,0,2,0,2,CN Exceeds
2024-11-07,2024-11-19,PR201008582,DN301006772,370_7184_SA23103,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-20,,PR201008863,,399_13757_S21J114,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-11-07,2024-11-15,PR201008584,DN201006652,370_18120_EMV221661D,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-12-06,2024-12-10,PR201008989,DN301006887,378_18781_M240431,MAHESH MEDICAL STORES,10,10,10,10,0,0,Exact Match
2024-10-23,2024-11-28,PR201008432,DN201006551,399_9138_2F24J006,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-10-10,,PR201008290,,397_9732_M11CL22014,SANJIVANI MEDICINES PRIVATE LIMITED,4,0,4,0,4,0,PN Exceeds
2024-11-07,,PR201008599,,397_9732_M11CL22014,SANJIVANI MEDICINES PRIVATE LIMITED,1,0,1,0,1,0,PN Exceeds
2024-10-30,2024-10-31,PR201008518,DN201006001,370_11820_PP5L138,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
2024-10-06,2024-10-17,PR201008213,DN201006040,407_4676_JC009,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
,2024-09-14,,DN201005797,370_13373_R230322,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-11-08,,DN201006353,370_8109_GT0111K,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-11-07,,PR201008601,,399_5644_GGMT21008,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-26,,PR201009318,,399_5644_GGMT21008,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
,2024-09-13,,DN201005937,371_3055_SCL260,K.CHIMANLAL  CO,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009105,,399_5837_22006,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-10-06,2024-11-20,PR201008163,DN201006485,359_19359_2N67J011,D K PHARMA,11,12,11,11,0,1,CN Exceeds
2024-11-14,2024-11-20,PR201008656,DN301006704,359_19359_2N67J011,D K PHARMA,1,1,1,1,0,1,CN Exceeds
2024-11-16,2024-11-20,PR201008761,DN301006705,359_19359_2N67J011,D K PHARMA,1,1,1,1,0,1,CN Exceeds
2024-11-20,,PR201008835,,399_2439_MBH0108,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-12-18,,PR201009268,,399_2439_MBH0108,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
,2024-09-19,,DN201005926,370_3110_1230477,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-10,,PR201008258,,369_14310_BBV22172,K S PHARMA,1,0,1,0,1,0,PN Exceeds
2024-10-10,2024-10-17,PR201008304,DN201006229,399_5076_TT22161,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-10-23,2024-11-28,PR201008430,DN201006561,399_5076_TT22161,SHAH KOTHARI BROS,5,5,5,5,0,0,Exact Match
2024-12-26,,PR201009320,,399_5076_TT22161,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
,2024-11-17,,DN201006443,357_8221_E16LV22013,DHRUVI HEALTHCARE PVT LTD,0,10,0,10,0,10,CN Exceeds
,2024-09-13,,DN201005665,378_5115_T090423,MAHESH MEDICAL STORES,0,1,0,1,0,1,CN Exceeds
2024-10-06,,PR201008156,,341_13415_MTD22134A,DHRUVI PHARMA PVT LTD,1,0,1,0,1,0,PN Exceeds
2024-10-10,,PR201008249,,341_13415_MTD22134A,DHRUVI PHARMA PVT LTD,1,0,1,0,1,0,PN Exceeds
2024-11-14,2024-11-17,PR201008655,DN201006448,357_13456_2212004,DHRUVI HEALTHCARE PVT LTD,2,2,2,2,0,0,Exact Match
2024-11-16,2024-11-19,PR201008764,DN201006658,370_11691_FHA0131,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-11,,DN201005773,399_3653_SID2833A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-12,PR201008195,DN201006212,399_10965_G4AGV047,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-10-10,2024-11-08,PR201008259,DN201006523,370_561_SN30682,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-07,2024-11-19,PR201008577,DN301006743,370_561_SN30682,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
,2024-09-11,,DN201005775,399_16775_VLT23002,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-10,,DN201005811,370_2600_SN21819,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-12-17,,PR201009181,,370_15520_D2301036,K B SHAH AND CO,5,0,5,0,5,0,PN Exceeds
2024-12-26,,PR201009322,,370_15520_D2301036,K B SHAH AND CO,1,0,1,0,1,0,PN Exceeds
,2024-09-12,,DN201005800,370_11553_SID1083A,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
2024-10-04,2024-10-05,PR201008116,DN201005653,404_5135_4SN0127,SHRIJI DISTRIBUTORS,2,2,2,2,0,0,Exact Match
2024-10-23,2024-11-08,PR201008415,DN201006354,370_5873_APM22089,K B SHAH AND CO,5,5,5,5,0,0,Exact Match
2024-10-03,2024-10-19,PR201008030,DN201006270,399_12963_U302895,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
,2024-09-16,,DN201005594,357_18914_SE30113,DHRUVI HEALTHCARE PVT LTD,0,9,0,9,0,9,CN Exceeds
2024-10-03,2024-10-18,PR201008029,DN201006233,399_19818_GGMN22002,SHAH KOTHARI BROS,1,1,1,1,0,0,Exact Match
2024-11-14,,PR201008703,,399_18157_SID3191A,SHAH KOTHARI BROS,4,0,4,0,4,0,PN Exceeds
2024-11-22,2024-11-23,PR201008888,DN201006171,322_17553_GKF1286A,AHMEDABAD MEDICAL CORPORATION,2,2,2,2,0,0,Exact Match
2024-11-07,2024-12-09,PR201008612,DN301006869,407_8477_BLG23023,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
,2024-11-20,,DN201006507,356_9034_XPIAR05,ATUL MEDICAL AGENCY,0,1,0,1,0,1,CN Exceeds
,2024-09-10,,DN201005782,370_10587_SID2887A,K B SHAH AND CO,0,10,0,10,0,10,CN Exceeds
,2024-09-19,,DN201005863,370_10587_SID2887A,K B SHAH AND CO,0,10,0,10,0,10,CN Exceeds
,2024-10-12,,DN201006220,370_10593_N2103149,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
,2024-09-11,,DN201005824,399_31_GTD2090A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-11,,DN201005774,399_31_GTD2090A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-06,,DN201005185,399_3962_D224391,SHAH KOTHARI BROS,0,4,0,4,0,4,CN Exceeds
2024-12-23,2024-12-23,PR201009303,DN201006599,370_2638_GFCO24004,K B SHAH AND CO,9,9,9,9,0,0,Exact Match
,2024-09-25,,DN201005710,413_6522_082J016,UNITY AGENCY,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-11,PR201008170,DN201006198,370_6318_I204388,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-04,2024-11-07,PR201008097,DN201006031,370_7456_Z05CD22006,K B SHAH AND CO,4,4,4,4,0,0,Exact Match
,2024-09-10,,DN201005780,370_4034_5B2G,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
,2024-09-12,,DN201005800,370_4034_5B2G,K B SHAH AND CO,0,2,0,2,0,2,CN Exceeds
,2024-09-19,,DN201005863,370_4034_5B2G,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-19,2024-10-19,PR201008381,DN201005765,371_14975_PGTAC13,K.CHIMANLAL  CO,1,1,1,1,0,0,Exact Match
,2024-09-25,,DN201005677,413_8275_TMT2820,UNITY AGENCY,0,4,0,4,0,4,CN Exceeds
,2024-09-25,,DN201005710,413_8275_TMT2820,UNITY AGENCY,0,11,0,11,0,11,CN Exceeds
,2024-09-25,,DN201005676,413_8275_TMT2820,UNITY AGENCY,0,8,0,8,0,8,CN Exceeds
2024-11-16,2024-11-30,PR201008788,DN201006568,399_9653_OTF22008SS,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
2024-10-23,,PR201008421,,375_3360_2307297901,MAHENDRA MEDICINES,1,0,1,0,1,0,PN Exceeds
2024-11-14,2024-11-21,PR201008693,DN201006530,399_833_G2BP221067,SHAH KOTHARI BROS,10,10,10,10,0,0,Exact Match
2024-12-12,,PR201009113,,399_19925_2D49J006,SHAH KOTHARI BROS,10,0,10,0,10,0,PN Exceeds
,2024-09-11,,DN201005772,399_833_8NY2J006,SHAH KOTHARI BROS,0,5,0,5,0,5,CN Exceeds
,2024-10-01,,DN201005949,400_2717_CM1222018,SHAH MEDICAL STORE,0,1,0,1,0,1,CN Exceeds
,2024-10-01,,DN201005966,400_2717_CM1222018,SHAH MEDICAL STORE,0,2,0,2,0,2,CN Exceeds
2024-12-16,2024-12-17,PR201009164,DN201006514,417_2709_CRA24007,VPD MEDI INDIA PRIVATE LIMITED,1,1,1,1,0,0,Exact Match
2024-12-17,,PR201009181,,370_10773_GTE0010A,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-26,,PR201009322,,370_10773_GTE0010A,K B SHAH AND CO,5,0,5,0,5,0,PN Exceeds
2024-10-06,2024-10-11,PR201008176,DN201006196,370_19267_SPL221786,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-11-07,2024-11-19,PR201008586,DN301006839,370_19267_SPL221786,K B SHAH AND CO,2,2,2,2,0,0,Exact Match
,2024-09-14,,DN201005853,370_6621_VBT221005,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-06,2024-10-11,PR201008170,DN201006198,370_7854_SID1223A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-23,2024-11-08,PR201008415,DN201006354,370_7854_SID1223A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008680,DN201006450,380_15091_JTZ012011AS,MAYUR MEDICAL AGENCY PRIVATE LIMITED,2,2,2,2,0,0,Exact Match
,2025-01-20,,DN301006885,386_9149_CM61K001,PARAS DISTRIBUTORS,0,2,0,2,0,2,CN Exceeds
2024-10-10,2024-11-25,PR201008309,DN201006628,404_1786_V2101129,SHRIJI DISTRIBUTORS,1,1,1,1,0,0,Exact Match
2024-10-06,2024-10-11,PR201008173,DN201006155,370_8625_DFE3971A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-14,2024-11-19,PR201008667,DN301006777,370_11438_GKD1937A,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-18,,DN201005662,407_12009_SXZ005,SHRIJI PHARMA,0,1,0,1,0,1,CN Exceeds
2024-11-14,2024-12-07,PR201008714,DN301006787,407_14259_VLB21008,SHRIJI PHARMA,7,7,7,7,0,0,Exact Match
,2024-09-20,,DN201006083,404_5012_AFY1121,SHRIJI DISTRIBUTORS,0,1,0,1,0,1,CN Exceeds
2024-12-18,,PR201009236,,370_3612_E8AQW005,K B SHAH AND CO,18,0,18,0,18,0,PN Exceeds
2024-11-07,,PR201008606,,399_5942_TF23E213,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-10-10,2024-11-08,PR201008261,DN201006354,370_3922_28024513,K B SHAH AND CO,1,3,1,1,0,2,CN Exceeds
2024-10-23,2024-11-08,PR201008415,DN201006406,370_3922_28024513,K B SHAH AND CO,3,2,3,3,0,1,CN Exceeds
2024-11-14,2024-11-19,PR201008662,DN301006713,370_3922_28024513,K B SHAH AND CO,7,7,7,7,0,1,CN Exceeds
2024-12-12,,PR201009059,,370_3922_28024513,K B SHAH AND CO,3,0,1,1,2,0,PN Exceeds
2024-12-12,2024-12-16,PR201009126,DN301006845,407_1338_MH3062,SHRIJI PHARMA,19,19,19,19,0,0,Exact Match
,2024-09-12,,DN201005618,357_11365_BSA073002AK,DHRUVI HEALTHCARE PVT LTD,0,3,0,3,0,3,CN Exceeds
2024-12-12,,PR201009101,,399_14130_9GE9K112,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-12-17,,PR201009195,,399_14130_9GE9K112,SHAH KOTHARI BROS,6,0,6,0,6,0,PN Exceeds
2024-11-14,2024-12-07,PR201008715,DN301006670,407_7193_HLT461222,SHRIJI PHARMA,2,2,2,2,0,0,Exact Match
2024-11-20,,PR201008866,,399_16428_FQ2505003,SHAH KOTHARI BROS,1,0,1,0,1,0,PN Exceeds
2024-12-12,,PR201009073,,370_10246_DD123022,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
2024-12-17,,PR201009184,,370_10246_DD123022,K B SHAH AND CO,5,0,5,0,5,0,PN Exceeds
2024-12-18,,PR201009239,,370_10246_DD123022,K B SHAH AND CO,2,0,2,0,2,0,PN Exceeds
,2024-09-27,,DN201005558,404_19243_28025257,SHRIJI DISTRIBUTORS,0,5,0,5,0,5,CN Exceeds
2024-11-14,2024-11-15,PR201008674,DN201006602,370_4170_53002MN1,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2024-09-19,,DN201005906,345_607_28A212,HARIKRUPA CHEMIST,0,1,0,1,0,1,CN Exceeds
2024-10-23,2024-11-28,PR201008431,DN201006552,399_10774_GTD2163A,SHAH KOTHARI BROS,3,3,3,3,0,0,Exact Match
,2024-09-11,,DN201005794,399_5440_SID2810A,SHAH KOTHARI BROS,0,1,0,1,0,1,CN Exceeds
,2024-09-13,,DN201005834,399_5440_SID2810A,SHAH KOTHARI BROS,0,5,0,5,0,5,CN Exceeds
2024-12-12,2024-12-20,PR201009051,DN301006718,357_5177_I300173,DHRUVI HEALTHCARE PVT LTD,1,1,1,1,0,0,Exact Match
,2024-11-17,,DN201006443,357_12485_M221221,DHRUVI HEALTHCARE PVT LTD,0,1,0,1,0,1,CN Exceeds
2024-12-12,,PR201009099,,397_6653_JVC22001,SANJIVANI MEDICINES PRIVATE LIMITED,1,0,1,0,1,0,PN Exceeds
,2024-09-17,,DN301006828,369_2741_A104234,K S PHARMA,0,1,0,1,0,1,CN Exceeds
,2025-01-06,,DN301006758,371_19183_2308000741,K.CHIMANLAL  CO,0,2,0,2,0,2,CN Exceeds
2024-12-12,2024-12-16,PR201009126,DN301006845,407_11885_OO17,SHRIJI PHARMA,1,1,1,1,0,0,Exact Match
2024-10-23,2024-10-23,PR201008444,DN201005820,345_9602_T4003,HARIKRUPA CHEMIST,42,42,42,42,0,0,Exact Match
2024-10-24,2024-10-24,PR201008459,DN201005868,345_9602_T4003,HARIKRUPA CHEMIST,44,44,44,44,0,0,Exact Match
2024-10-29,2024-10-29,PR201008499,DN201005963,345_9602_T4003,HARIKRUPA CHEMIST,10,10,10,10,0,0,Exact Match
2024-11-30,2024-11-30,PR201008937,DN201006342,359_16802_310EEBH2,D K PHARMA,1,1,1,1,0,0,Exact Match
2024-11-16,2024-11-19,PR201008769,DN201006659,370_7284_M8AFV003,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
,2025-01-07,,DN301006797,397_2749_N22AP22007,SANJIVANI MEDICINES PRIVATE LIMITED,0,1,0,1,0,1,CN Exceeds
,2025-01-20,,DN301006883,371_6848_AL170,K.CHIMANLAL  CO,0,3,0,3,0,3,CN Exceeds
2024-10-06,,PR201008202,,399_2038_I6AFV005,SHAH KOTHARI BROS,6,0,6,0,6,0,PN Exceeds
2024-12-17,,PR201009198,,399_4465_SID1832A,SHAH KOTHARI BROS,2,0,2,0,2,0,PN Exceeds
2024-12-12,2024-12-18,PR201009067,DN301006923,370_7024_DD123027,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-10-06,2024-10-09,PR201008204,DN201006190,399_10057_SID0040A,SHAH KOTHARI BROS,2,2,2,2,0,0,Exact Match
2024-12-26,,PR201009315,,399_10057_SID0040A,SHAH KOTHARI BROS,1,0,0,0,1,0,PN Exceeds
2024-12-12,2024-12-20,PR201009051,DN301006718,357_19399_HL23001,DHRUVI HEALTHCARE PVT LTD,2,2,2,2,0,0,Exact Match
2024-12-12,,PR201009050,,356_4518_N22HE23025,ATUL MEDICAL AGENCY,1,0,1,0,1,0,PN Exceeds
,2024-09-10,,DN201005812,370_1319_2331024K,K B SHAH AND CO,0,1,0,1,0,1,CN Exceeds
2024-10-23,2024-11-08,PR201008415,DN201006354,370_19283_VIES0016,K B SHAH AND CO,3,3,3,3,0,0,Exact Match
2024-10-06,2024-10-11,PR201008173,DN201006155,370_13373_R230408,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
2024-11-07,2024-11-15,PR201008583,DN201006651,370_13373_R230408,K B SHAH AND CO,1,1,1,1,0,0,Exact Match
